County Code,District Code,School Code,School Name,Zip Code,Average Days Absent,ChronicAbsenteeismRate,Dropout (Rate),Non-Stability Rate (percent),Suspension Rate (Total),Mean Scale Score,average2021
1,10017.0,112607.0,Envision Academy for Arts & Technology,94612.0,21.774999999999995,36.357142857142854,8.257142857142856,10.386666666666667,0.0,2451.1666666666665,718260.75
1,10017.0,130419.0,Alameda County Community,94544.0,55.054545454545455,83.71111111111111,62.075,52.18888888888889,0.0,2472.0,793237.1666666666
1,10017.0,136101.0,Connecting Waters Charter - East Bay,94587.0,9.74,0.9105263157894737,12.05,7.505263157894737,0.0,2570.371428571428,1145040.25
1,31617.0,131763.0,California School for the Deaf-Fremont,94538.0,11.13888888888889,11.40625,2.5142857142857147,7.175,0.0,2401.9625,1168105.4166666667
1,61119.0,106401.0,Alameda Science and Technology Institute,94501.0,10.125,10.52,0.0,1.8800000000000001,0.0,2697.0,1224150.5833333333
1,61119.0,119222.0,Nea Community Learning Center,94501.0,15.805000000000001,23.294444444444444,0.0,7.333333333333333,0.09166666666666667,2483.835714285714,1224150.5833333333
1,61119.0,130229.0,Alameda High,94501.0,14.882352941176471,19.4,3.1999999999999997,4.026666666666666,0.15714285714285717,2649.3,1224150.5833333333
1,61119.0,130609.0,Alameda Community Learning Center,94501.0,8.721052631578948,8.823529411764707,2.1,3.323529411764706,0.0,2562.9625,1224150.5833333333
1,61119.0,132142.0,Encinal Junior/Senior High,94501.0,24.02857142857143,31.68421052631579,6.108333333333333,7.057894736842105,0.0,2568.7125,1224150.5833333333
1,61119.0,134304.0,Island High (Continuation),94501.0,73.26,90.92222222222222,4.857142857142857,47.239999999999995,0.0,2417.05,1224150.5833333333
1,61127.0,130450.0,Albany High,94706.0,32.873333333333335,73.11538461538461,3.72,4.207692307692307,0.0,2679.0,1255508.1666666667
1,61143.0,131177.0,Berkeley High,94704.0,10.088235294117647,8.026666666666667,8.700000000000001,6.733333333333333,0.0642857142857143,2613.05,1361240.5833333333
1,61150.0,132225.0,Castro Valley High,94546.0,9.1,6.3875,3.6833333333333336,9.09375,0.0,2658.5,1009048.3333333334
1,61150.0,133876.0,Castro Valley Virtual Academy,94546.0,13.74,8.307692307692308,0.0,34.56153846153846,0.0,2527.56,1009048.3333333334
1,61150.0,135533.0,Redwood Continuation High,94546.0,19.87272727272727,32.766666666666666,21.25,50.53,0.0,2496.25,1009048.3333333334
1,61168.0,132746.0,Emery Secondary,94608.0,21.107142857142858,30.166666666666668,5.3500000000000005,6.075,0.0,2514.8,820030.8333333334
1,61176.0,130062.0,American High,94536.0,8.5,5.326666666666667,7.25,7.98,0.21428571428571427,2706.65,1263500.5833333333
1,61176.0,130138.0,Robertson High (Continuation),94538.0,39.18666666666666,70.61538461538461,40.81,67.42307692307692,0.0,2473.0,1168105.4166666667
1,61176.0,130435.0,Vista Alternative,94538.0,39.675,46.050000000000004,28.55,50.36666666666667,0.0,2552.5,1168105.4166666667
1,61176.0,130534.0,Circle of Independent Learning,94538.0,12.583333333333334,1.5117647058823531,0.0,4.9941176470588236,0.0,2528.621428571428,1168105.4166666667
1,61176.0,134270.0,Irvington High,94538.0,9.966666666666667,5.315384615384615,9.08,6.107692307692308,0.08333333333333333,2698.3,1168105.4166666667
1,61176.0,134452.0,John F. Kennedy High,94538.0,12.788235294117648,8.146666666666667,10.666666666666666,9.386666666666667,0.08571428571428572,2603.25,1168105.4166666667
1,61176.0,135244.0,Mission San Jose High,94539.0,7.864285714285714,3.483333333333333,2.6500000000000004,3.1333333333333333,0.03636363636363637,2752.0,1842886.6666666667
1,61176.0,138693.0,Washington High,94536.0,11.75,11.15625,7.433333333333334,6.5,0.21333333333333335,2659.05,1263500.5833333333
1,61192.0,108670.0,Leadership Public Schools - Hayward,94545.0,9.7125,10.914285714285715,1.2000000000000002,0.5714285714285714,0.0,2552.75,852315.9166666666
1,61192.0,133009.0,Brenkwitz High,94541.0,48.42307692307692,91.71818181818182,13.6625,68.37272727272727,0.0,2429.45,785775.0833333334
1,61192.0,133629.0,Hayward High,94541.0,16.894444444444446,17.0125,8.241666666666667,8.3625,0.0,2542.45,785775.0833333334
1,61192.0,135319.0,Mt. Eden High,94545.0,25.73888888888889,23.3875,10.107692307692307,5.675,0.0,2563.4,852315.9166666666
1,61192.0,137646.0,Impact Academy of Arts & Technology,94545.0,7.147368421052632,4.2176470588235295,1.8500000000000003,2.2588235294117647,0.0,2527.825,852315.9166666666
1,61192.0,138339.0,Tennyson High,94544.0,20.41111111111111,21.85,26.316666666666666,11.00625,0.02666666666666667,2471.75,793237.1666666666
1,61200.0,130393.0,Vineyard Alternative,94550.0,24.846153846153847,35.190909090909095,10.26,34.96363636363637,0.0,2515.8,1091130.5
1,61200.0,132670.0,Del Valle Continuation High,94550.0,52.82727272727273,86.72222222222223,9.4625,58.44444444444444,0.0,2460.0,1091130.5
1,61200.0,133397.0,Granada High,94550.0,7.316666666666666,2.2375,0.9166666666666666,6.9625,0.09333333333333332,2613.6000000000004,1091130.5
1,61200.0,134536.0,Livermore High,94550.0,11.93125,11.014285714285714,1.67,8.421428571428573,0.08461538461538462,2583.75,1091130.5
1,61234.0,130054.0,Newark Memorial High,94560.0,13.53888888888889,9.225,8.46923076923077,5.55,0.0,2566.1000000000004,1110479.3333333333
1,61234.0,130484.0,Crossroads High (Alternative),94560.0,0.0,0.0,7.7,53.86666666666666,0.0,2493.2400000000002,1110479.3333333333
1,61234.0,135426.0,Bridgepoint High (Continuation),94560.0,0.0,0.0,20.37142857142857,49.55555555555556,0.0,2460.7,1110479.3333333333
1,61242.0,110460.0,Core Learning Academy at Conley-Caraballo High,94544.0,48.46666666666667,65.15,3.7125,37.78,1.7666666666666666,2420.8,793237.1666666666
1,61242.0,126763.0,Decoto School for Independent Study,94587.0,25.14761904761905,31.321052631578947,8.616666666666667,21.894736842105264,0.0,2498.0,1145040.25
1,61242.0,134668.0,James Logan High,94587.0,10.531578947368422,9.770588235294117,2.4,7.71764705882353,0.037500000000000006,2592.55,1145040.25
1,61259.0,100065.0,Oakland Unity High,94605.0,11.4,10.58,6.983333333333333,1.52,0.0,2580.8,813427.9166666666
1,61259.0,100701.0,MetWest High,94606.0,14.646153846153847,19.954545454545453,0.0,6.172727272727273,0.0,2528.85,800610.1666666666
1,61259.0,106906.0,Bay Area Technology,94605.0,12.373333333333333,17.346153846153847,9.84,10.892307692307693,0.6444444444444444,2472.425,813427.9166666666
1,61259.0,108944.0,Lighthouse Community Charter High,94621.0,13.991666666666667,19.47,5.3,3.81,0.0,2533.95,543752.8333333334
1,61259.0,110189.0,McClymonds High,94607.0,28.592307692307692,30.5,16.133333333333336,19.854545454545452,0.0,2501.6,736533.1666666666
1,61259.0,112797.0,Coliseum College Prep Academy,94621.0,12.09375,12.221428571428572,0.0,2.9071428571428575,0.0,2474.1,543752.8333333334
1,61259.0,114868.0,Oakland Charter High,94601.0,10.6,4.57,5.942857142857143,3.25,0.13333333333333336,2597.5,714646.3333333334
1,61259.0,115238.0,ARISE High,94601.0,8.09,4.9875,11.785714285714286,4.6625,0.0,2495.6,714646.3333333334
1,61259.0,115667.0,Oakland International High,94609.0,26.42,24.49230769230769,20.2,13.5,0.0,2386.2,1252008.5833333333
1,61259.0,118224.0,Aspire Golden State College Preparatory Academy,94610.0,17.45,18.23333333333333,2.25,2.316666666666667,0.0,2469.15,1517867.5833333333
1,61259.0,125161.0,Castlemont High,94605.0,48.65,61.42142857142857,38.28888888888889,26.650000000000002,0.0,2433.35,813427.9166666666
1,61259.0,125716.0,Fremont High,94601.0,49.65625,70.1,26.144444444444446,7.942857142857143,0.0,2427.0,714646.3333333334
1,61259.0,126748.0,LPS Oakland R & D Campus,94605.0,29.875,42.7,6.514285714285714,2.5,0.0,2511.95,813427.9166666666
1,61259.0,129932.0,East Bay Innovation Academy,94605.0,13.864705882352942,17.78666666666667,2.0777777777777775,3.2266666666666666,0.8636363636363636,2526.2375,813427.9166666666
1,61259.0,130575.0,LIFE Academy,94601.0,17.06,18.876923076923077,0.0,3.476923076923077,0.0,2519.425,714646.3333333334
1,61259.0,130666.0,Aspire Lionel Wilson College Preparatory Academy,94603.0,14.373333333333333,11.615384615384615,5.966666666666666,2.8230769230769233,0.0,2483.7875,580752.5
1,61259.0,135905.0,Oakland High,94610.0,23.927777777777777,29.84375,18.080000000000002,10.76875,0.0,2537.45,1517867.5833333333
1,61259.0,136051.0,Oakland Technical High,94611.0,12.64375,9.857142857142858,4.1000000000000005,4.757142857142857,0.038461538461538464,2586.15,1621401.3333333333
1,61259.0,137943.0,Skyline High,94619.0,26.236842105263158,35.22352941176471,6.463636363636363,12.123529411764705,0.0,2554.95,991417.5
1,61259.0,3030772.0,Oakland School for the Arts,94612.0,8.911764705882353,1.8133333333333332,5.0,1.4133333333333333,0.0,2564.3625,718260.75
1,61259.0,6066450.0,Madison Park Academy 6-12,94603.0,22.50588235294118,31.613333333333333,1.7333333333333334,3.82,0.23636363636363636,2453.7875,580752.5
1,61259.0,6114011.0,"Independent Study, Sojourner Truth",94605.0,45.00666666666667,57.86153846153846,26.228571428571424,45.73076923076923,0.0,2437.6769230769232,813427.9166666666
1,61275.0,130286.0,Millennium High Alternative,94611.0,8.755555555555555,8.75,0.0,9.375,0.0,2618.65,1621401.3333333333
1,61275.0,136515.0,Piedmont High,94611.0,9.0,4.8545454545454545,0.9625,3.5545454545454547,0.0,2692.6,1621401.3333333333
1,61291.0,134528.0,Lincoln High (Continuation),94579.0,58.81818181818182,85.32222222222222,39.0125,48.52222222222222,0.0,2425.45,843327.5833333334
1,61291.0,137588.0,San Leandro High,94577.0,16.794444444444444,16.58125,6.246153846153846,4.594117647058824,0.043750000000000004,2571.8,826933.5
1,61309.0,111799.0,East Bay Arts High,94580.0,37.90769230769231,61.61818181818182,3.56,12.9,0.0,2516.55,816022.5
1,61309.0,114421.0,KIPP King Collegiate High,94580.0,11.813333333333333,11.115384615384615,1.33,0.16923076923076924,0.08333333333333333,2636.15,816022.5
1,61309.0,130849.0,Arroyo High,94580.0,29.15555555555555,38.875,1.8333333333333333,4.09375,0.0,2574.05,816022.5
1,61309.0,137810.0,San Lorenzo High,94580.0,34.705555555555556,49.70625,4.591666666666667,8.31875,0.0,2507.3,816022.5
1,75093.0,132704.0,Dublin High,94568.0,7.294117647058823,4.673333333333333,0.6916666666666668,8.926666666666668,0.85,2676.75,1168072.9166666667
1,75093.0,138453.0,Valley High (Continuation),94568.0,42.49090909090909,75.69999999999999,2.957142857142857,55.666666666666664,0.0,2524.3999999999996,1168072.9166666667
1,75101.0,130096.0,Foothill High,94588.0,10.473333333333333,8.923076923076923,5.425,7.815384615384615,0.11666666666666665,2697.3999999999996,1306529.3333333333
1,75101.0,130252.0,Village High,94566.0,24.069230769230767,49.49090909090909,36.48571428571428,43.97272727272727,0.0,2496.25,1533115.25
1,75101.0,130583.0,Amador Valley High,94566.0,8.586666666666668,6.515384615384615,3.4545454545454546,3.6846153846153844,0.2416666666666667,2682.1,1533115.25
3,73981.0,330019.0,Independence High (Continuation),95685.0,35.53333333333333,87.95714285714287,9.533333333333333,69.78571428571429,0.0,2413.3,431672.5
3,73981.0,330753.0,Amador High,95685.0,21.616666666666664,44.28,4.95,12.61,3.155555555555556,2590.0,431672.5
3,73981.0,334755.0,Argonaut High,95642.0,13.176923076923078,17.945454545454545,2.085714285714286,13.663636363636364,1.9400000000000002,2578.2,394925.9166666667
4,10041.0,114991.0,CORE Butte Charter,95928.0,17.936842105263157,7.541176470588234,2.6125,20.852941176470587,0.0,2502.7785714285715,429859.1666666667
4,10041.0,134213.0,Come Back Butte Charter,95966.0,35.449999999999996,85.1,51.0,85.13,0.0,2436.55,293648.5833333333
4,10041.0,430090.0,Hearthstone,95965.0,20.323529411764707,15.206666666666669,17.725,35.986666666666665,0.6222222222222222,2479.2999999999997,283257.1666666667
4,61408.0,430827.0,Biggs High,95917.0,12.45,18.9375,4.733333333333333,14.2125,1.3285714285714287,2488.6,304388.8333333333
4,61424.0,120394.0,Inspire School of Arts and Sciences,95926.0,11.223076923076924,12.445454545454545,0.825,16.345454545454547,1.01,2638.5,411970.4166666667
4,61424.0,123976.0,Center for Alternative Learning,95926.0,29.724999999999998,78.01,63.6,81.36,10.071428571428571,2415.6000000000004,411970.4166666667
4,61424.0,137828.0,Pivot Charter School North Valley II,95928.0,27.084615384615386,61.58181818181818,16.37142857142857,45.89090909090909,0.0,2522.1000000000004,429859.1666666667
4,61424.0,430199.0,Oakdale,95926.0,29.34090909090909,62.98,13.883333333333333,64.60952380952381,0.17333333333333334,2488.1,411970.4166666667
4,61424.0,431502.0,Fair View High (Continuation),95926.0,93.05,99.01538461538462,18.0,63.30769230769231,0.65,2449.6000000000004,411970.4166666667
4,61424.0,431676.0,Chico High,95926.0,19.516666666666666,35.7375,1.6636363636363638,18.56875,2.2733333333333334,2622.85,411970.4166666667
4,61424.0,437558.0,Pleasant Valley High,95926.0,14.059999999999999,24.677777777777777,4.990909090909091,21.061111111111114,0.3941176470588235,2626.9,411970.4166666667
4,61432.0,433201.0,Durham High,95938.0,17.133333333333333,34.17,2.766666666666667,6.720000000000001,1.0,2612.45,574863.25
4,61507.0,121509.0,Ipakanni Early College Charter,95966.0,18.4,34.309090909090905,14.350000000000001,19.29090909090909,0.8857142857142858,2463.2,293648.5833333333
4,61515.0,434803.0,Las Plumas High,95966.0,12.744444444444445,16.8375,6.17,31.150000000000002,0.2733333333333333,2523.95,293648.5833333333
4,61515.0,435602.0,Oroville High,95966.0,14.335294117647058,21.4,2.6666666666666665,38.95333333333333,0.1357142857142857,2528.05,293648.5833333333
4,61515.0,437566.0,Prospect High (Continuation),95965.0,46.88181818181818,90.43333333333334,28.022222222222222,57.89,0.0,2441.8,283257.1666666667
4,61531.0,121715.0,Paradise eLearning Academy,95969.0,33.45625,75.14999999999999,6.55,81.08666666666666,0.0,2480.8999999999996,308868.6666666667
4,61531.0,432856.0,Ridgeview High (Continuation),95954.0,34.175,91.54285714285713,16.116666666666667,63.85,0.0,2456.85,268079.75
4,61531.0,437350.0,Paradise Senior High,95969.0,15.275,33.04,3.4375,41.85,2.9444444444444446,2548.05,308868.6666666667
4,61531.0,6112585.0,HomeTech Charter,95969.0,24.39375,20.835714285714285,8.440000000000001,38.67142857142857,1.6,2511.8500000000004,308868.6666666667
4,75507.0,433946.0,Esperanza High (Continuation),95948.0,53.5875,95.65714285714286,22.5,52.871428571428574,23.733333333333334,2455.05,315730.25
4,75507.0,433953.0,Gridley High,95948.0,19.307142857142857,41.53333333333333,4.4714285714285715,13.75,5.081818181818182,2615.2,315730.25
5,10058.0,530154.0,Mountain Oaks,95249.0,18.14375,3.507142857142857,0.0,18.514285714285712,0.0,2480.7357142857145,325795.4166666667
5,61564.0,530022.0,Gold Strike High,95249.0,29.4125,88.82857142857142,7.8,78.78571428571429,3.5500000000000003,2447.55,325795.4166666667
5,61564.0,531509.0,Calaveras High,95249.0,27.993333333333332,59.87692307692308,1.4714285714285713,13.792307692307693,1.8083333333333333,2518.95,325795.4166666667
6,61598.0,631259.0,Colusa High,95932.0,11.03076923076923,20.227272727272727,0.0,43.625,4.181818181818182,2556.3,309553.0833333333
6,61606.0,634758.0,Maxwell Sr High,95955.0,9.700000000000001,12.71,0.0,6.33,0.0,2536.8,231865.83333333334
6,61614.0,635250.0,Pierce High,95912.0,10.192307692307692,13.80909090909091,0.0,7.1,4.319999999999999,2516.85,373548.9166666667
6,61622.0,637504.0,Williams Junior/Senior High,95987.0,15.06,18.353846153846153,6.985714285714285,17.369230769230768,1.8399999999999999,2460.4500000000003,309932.36363636365
7,10074.0,114470.0,Making Waves Academy,94806.0,17.633333333333333,26.2625,1.06,2.09375,0.0,2499.55,574183.6666666666
7,10074.0,129684.0,Summit Public School K2,94530.0,15.047058823529412,17.006666666666668,4.65,1.8666666666666665,0.0,2514.6,1076007.5
7,10074.0,134114.0,Contra Costa School of Performing Arts,94598.0,2.2,0.0,13.1,5.413333333333333,0.0,2506.7875,1157611.0
7,10074.0,731380.0,Clayton Valley Charter High,94521.0,10.576470588235296,8.166666666666666,0.46923076923076923,3.533333333333333,0.2785714285714286,2605.55,692912.4166666666
7,61630.0,107524.0,Acalanes Center for Independent Study,94595.0,52.075,25.583333333333332,3.1666666666666665,29.96666666666667,0.0,2603.5,1269414.3333333333
7,61630.0,730283.0,Acalanes High,94549.0,11.06,9.107692307692307,1.1333333333333333,5.007692307692308,0.0,2677.1499999999996,1564265.25
7,61630.0,731125.0,Campolindo High,94556.0,6.0,1.8416666666666668,0.4444444444444444,3.358333333333333,1.1181818181818182,2692.45,1606545.3333333333
7,61630.0,733725.0,Las Lomas High,94596.0,14.713333333333333,18.207692307692305,4.791666666666667,3.8846153846153846,0.049999999999999996,2634.6,1112318.5
7,61630.0,734244.0,Miramonte High,94563.0,9.4875,3.25,1.0555555555555556,4.714285714285714,0.4230769230769231,2683.8,2538623.0833333335
7,61648.0,110494.0,Bidwell Continuation High,94509.0,24.885714285714283,40.0,9.26,58.57692307692308,0.0,2447.55,616591.5833333334
7,61648.0,117218.0,Dozier-Libbey Medical High,94531.0,9.994117647058824,6.6,0.6545454545454544,4.166666666666667,0.0,2581.3,682060.6666666666
7,61648.0,730101.0,Live Oak High (Continuation),94509.0,19.633333333333333,28.72,8.644444444444444,56.8,0.0,2428.0,616591.5833333334
7,61648.0,730259.0,Prospects High (Alternative),94509.0,43.77222222222222,41.04375,32.07142857142857,33.94705882352941,0.0,2492.7,616591.5833333334
7,61648.0,730465.0,Deer Valley High,94531.0,20.68421052631579,21.71764705882353,5.023076923076923,12.858823529411765,0.0,2544.7,682060.6666666666
7,61648.0,730861.0,Antioch High,94509.0,21.621052631578948,22.276470588235295,12.316666666666668,13.799999999999999,0.04375,2505.0,616591.5833333334
7,61663.0,130930.0,Vista Oaks Charter,95242.0,23.176190476190477,3.505263157894736,3.814285714285714,6.247368421052632,0.0,2493.0499999999997,505567.3333333333
7,61721.0,107797.0,Heritage High,94513.0,8.926315789473684,9.0,1.6,5.623529411764705,0.025,2612.15,787430.8333333334
7,61721.0,730457.0,Freedom High,94561.0,10.968421052631578,12.299999999999999,0.7416666666666667,7.170588235294118,1.18125,2543.8,684875.0
7,61721.0,730572.0,Independence High,94513.0,30.763636363636362,69.78888888888889,11.525,47.922222222222224,0.0,2539.95,787430.8333333334
7,61721.0,733980.0,Liberty High,94513.0,10.668421052631578,12.629411764705882,3.4615384615384617,9.041176470588235,0.225,2581.25,787430.8333333334
7,61721.0,733998.0,La Paloma High (Continuation),94513.0,53.03846153846154,90.62727272727273,18.55,66.03333333333333,1.3545454545454545,2447.8,787430.8333333334
7,61739.0,730440.0,Vicente Martinez High,94553.0,43.11,91.52222222222223,12.942857142857141,43.87,2.6888888888888887,2496.9,709793.9166666666
7,61739.0,730473.0,Briones (Alternative),94553.0,12.347058823529412,12.139999999999999,14.216666666666667,56.17333333333333,0.0,2579.3,709793.9166666666
7,61739.0,730549.0,Alhambra Senior High,94553.0,9.3,4.714285714285714,1.6416666666666666,6.457142857142857,0.2692307692307693,2570.8500000000004,709793.9166666666
7,61754.0,730044.0,Northgate High,94598.0,7.673333333333333,5.415384615384616,1.1555555555555557,5.607692307692308,0.0,2668.35,1157611.0
7,61754.0,730317.0,Horizons School: Independent Study,94523.0,29.97058823529412,34.64,18.383333333333333,29.146666666666665,0.0,2492.9777777777776,928177.1666666666
7,61754.0,730358.0,Prospect High (Continuation),94523.0,35.02727272727273,79.72222222222223,20.383333333333333,69.1,0.0,2428.95,928177.1666666666
7,61754.0,731646.0,College Park High,94523.0,9.211764705882352,7.073333333333334,4.071428571428571,10.006666666666666,0.0,2612.3,928177.1666666666
7,61754.0,731836.0,Concord High,94521.0,11.005555555555555,11.74375,4.390909090909091,12.44375,0.0,2547.6,692912.4166666666
7,61754.0,734566.0,Mt. Diablo High,94520.0,22.852941176470587,34.12,18.616666666666667,15.06875,0.15333333333333335,2490.15,408659.25
7,61754.0,734764.0,Olympic Continuation High,94519.0,54.35333333333333,83.34615384615384,36.04,54.83076923076923,0.2333333333333333,2410.5,608328.5
7,61754.0,737809.0,Ygnacio Valley High,94518.0,15.69375,16.70714285714286,10.30909090909091,12.221428571428572,0.0,2535.6,686693.25
7,61788.0,730184.0,Black Diamond High (Continuation),94565.0,62.25384615384615,91.22727272727273,18.311111111111114,37.627272727272725,0.0,2420.1000000000004,697049.1666666666
7,61788.0,735407.0,Pittsburg Senior High,94565.0,15.055000000000001,14.344444444444443,4.828571428571428,9.372222222222222,0.0,2521.1000000000004,697049.1666666666
7,61796.0,101477.0,Leadership Public Schools: Richmond,94801.0,13.518181818181818,17.5,4.1,0.9666666666666666,0.0,2557.6499999999996,756307.0
7,61796.0,132100.0,Aspire Richmond Ca. College Preparatory Academy,94806.0,6.476470588235294,1.9133333333333336,0.0,4.42,0.0,2490.35,574183.6666666666
7,61796.0,730291.0,Middle College High,94806.0,2.2454545454545456,0.0,0.0,2.87,0.0,2655.95,574183.6666666666
7,61796.0,730598.0,Hercules High,94547.0,15.40625,19.12142857142857,1.22,2.942857142857143,0.0,2589.8500000000004,902165.75
7,61796.0,732164.0,De Anza High,94803.0,28.21764705882353,36.18,3.3333333333333335,5.6,0.0,2514.65,694662.8333333334
7,61796.0,732941.0,El Cerrito High,94530.0,21.1875,27.32857142857143,4.6499999999999995,5.064285714285714,0.0,2569.45,1076007.5
7,61796.0,733253.0,Greenwood Academy,94801.0,12.87857142857143,29.650000000000002,15.636363636363637,39.49166666666667,0.0,2448.95,756307.0
7,61796.0,733659.0,John F. Kennedy High,94804.0,30.642857142857142,52.49166666666667,15.34,20.04615384615385,0.0,2438.2,749370.4166666666
7,61796.0,735902.0,Richmond High,94804.0,17.525,25.114285714285717,7.68,9.285714285714286,0.0,2491.65,749370.4166666666
7,61804.0,113118.0,Dougherty Valley High,94582.0,7.793333333333334,5.015384615384615,2.658333333333333,4.3,0.2333333333333333,2731.9,1666876.8333333333
7,61804.0,730051.0,California High,94583.0,7.42,3.8,3.2181818181818183,2.8,0.041666666666666664,2642.55,1479060.8333333333
7,61804.0,730218.0,Venture (Alternative),94582.0,35.55294117647059,45.55333333333333,12.22,26.253333333333334,0.0,2585.085714285714,1666876.8333333333
7,61804.0,734368.0,Monte Vista High,94526.0,6.706666666666666,3.4076923076923076,1.4,3.5307692307692307,0.05000000000000001,2676.9,1594097.8333333333
7,61804.0,736504.0,San Ramon Valley High,94526.0,11.142857142857142,6.058333333333334,1.2555555555555555,2.9416666666666664,0.4636363636363636,2667.4,1594097.8333333333
7,77354.0,132233.0,John Henry High,94804.0,16.03,13.174999999999999,27.016666666666666,7.325,0.0,2527.45,749370.4166666666
8,10082.0,830059.0,Castle Rock,95531.0,13.894444444444444,4.5,22.520000000000003,24.39375,0.0,2414.5142857142855,314957.45454545453
8,61820.0,833004.0,Del Norte High,95531.0,46.741176470588236,70.21333333333334,6.2272727272727275,18.10666666666667,0.2214285714285714,2534.75,314957.45454545453
8,61820.0,836205.0,Sunset High,95531.0,54.69,99.42222222222222,17.266666666666666,74.41111111111111,0.0,2461.95,314957.45454545453
9,10090.0,930123.0,Charter Community School Home Study Academy,95667.0,30.100000000000005,29.657142857142855,29.475000000000005,36.878571428571426,0.24545454545454548,2553.483333333333,501468.4166666667
9,61838.0,136200.0,Clarksville Charter,95762.0,5.321052631578946,0.5388888888888889,9.799999999999999,24.177777777777777,0.10833333333333332,2483.128571428572,837165.0833333334
9,61838.0,139006.0,Cottonwood,95762.0,6.913043478260869,0.6714285714285714,11.9,22.6,0.06000000000000001,2497.0214285714287,837165.0833333334
9,61853.0,930081.0,Oak Ridge High,95762.0,8.23125,6.007142857142857,0.51,5.807142857142857,1.4615384615384615,2631.75,837165.0833333334
9,61853.0,930164.0,Union Mine High,95623.0,14.293333333333333,25.215384615384615,4.0777777777777775,19.53846153846154,4.083333333333333,2588.65,562783.4166666666
9,61853.0,932756.0,El Dorado High,95667.0,12.661111111111111,22.6625,5.3,19.08125,5.066666666666666,2557.1,501468.4166666667
9,61853.0,934554.0,Independence Continuation,95619.0,28.03333333333333,81.84,1.7375,70.55,2.5555555555555554,2478.95,418639.8333333333
9,61853.0,936302.0,Ponderosa High,95682.0,10.594117647058823,15.16,1.325,14.7875,3.506666666666667,2598.1,624407.4166666666
9,61903.0,930040.0,Mt. Tallac High,96150.0,57.75,98.77777777777777,6.25,50.56666666666667,0.0,2421.4,635830.3333333334
9,61903.0,937805.0,South Tahoe High,96150.0,0.8461538461538461,0.0,5.39,12.116666666666667,0.15454545454545457,2557.4,635830.3333333334
9,73783.0,121566.0,American River Charter,95634.0,9.970588235294118,6.613333333333333,0.0,20.046666666666667,0.0,2471.507692307692,411495.0833333333
9,73783.0,930073.0,Golden Sierra Junior Senior High,95633.0,10.564285714285715,14.891666666666666,7.1000000000000005,14.558333333333332,2.8666666666666667,2527.9500000000003,452514.8333333333
10,10108.0,109991.0,Crescent View West Public Charter,93726.0,28.56666666666667,56.387499999999996,34.86923076923077,45.69375,0.0,2509.0,275620.5
10,10108.0,119628.0,Big Picture Educational Academy,93706.0,24.609523809523807,31.910526315789472,13.716666666666667,27.95263157894737,0.0,2416.5285714285715,218184.41666666666
10,10108.0,1030337.0,Alice M. Worsley,93725.0,4.693333333333333,8.761538461538462,60.160000000000004,93.95714285714287,2.8636363636363638,2434.3,269093.9166666667
10,10108.0,1030899.0,Violet Heintz Education Academy,93727.0,46.46,82.5625,72.3,100.0,0.0,2404.225,347554.5833333333
10,10108.0,6069488.0,Fresno County Special Education,93721.0,20.285714285714285,30.71578947368421,0.0,22.30526315789474,0.0,2330.5,155307.0
10,62117.0,113555.0,Clovis North High,93730.0,8.15625,4.75,0.19166666666666665,5.885714285714286,0.27692307692307694,2699.35,576894.25
10,62117.0,118018.0,Clovis Online Charter,93611.0,10.3,11.028571428571428,3.814285714285714,25.2,0.0,2502.9357142857143,414560.75
10,62117.0,1030196.0,Clovis West High,93720.0,11.694117647058825,13.533333333333333,3.8909090909090907,13.153333333333334,2.3285714285714287,2620.0,414040.5
10,62117.0,1030469.0,Enterprise Alternative,93611.0,47.39166666666667,60.96999999999999,14.3,53.08,1.0285714285714287,2497.664285714286,414560.75
10,62117.0,1030501.0,Buchanan High,93611.0,8.9625,5.742857142857143,0.21666666666666667,5.521428571428571,0.3076923076923077,2641.6499999999996,414560.75
10,62117.0,1030683.0,Clovis East High,93611.0,9.658823529411764,8.58,0.9545454545454546,7.86,0.9071428571428571,2609.6000000000004,414560.75
10,62117.0,1031004.0,Gateway High (Continuation),93611.0,22.49285714285714,50.166666666666664,27.24285714285714,58.583333333333336,3.5818181818181816,2499.5,414560.75
10,62117.0,1031053.0,Clovis High,93611.0,11.466666666666667,13.89375,1.1818181818181819,10.80625,0.6933333333333332,2627.3500000000004,414560.75
10,62125.0,1030113.0,Cambridge High,93210.0,62.56666666666667,97.1,41.125,57.35,0.0,2388.25,230578.91666666666
10,62125.0,1030477.0,Chesnut High (Continuation),93234.0,52.425,100.0,37.800000000000004,56.357142857142854,0.0,2449.65,208114.83333333334
10,62125.0,1031376.0,Coalinga High,93210.0,26.51875,54.285714285714285,17.333333333333332,17.69333333333333,0.12142857142857143,2536.8,230578.91666666666
10,62158.0,1032150.0,Fowler High,93625.0,13.154545454545454,0.24,2.3666666666666667,5.55,0.0,2576.8500000000004,349267.5833333333
10,62166.0,114355.0,Sierra Charter,93727.0,6.544444444444444,2.26875,13.914285714285715,35.741176470588236,0.0,2492.85,347554.5833333333
10,62166.0,132134.0,Phillip J Patino School of Entrepreneurship,93703.0,8.358333333333333,5.38,0.0,9.68,0.0,2550.95,248919.08333333334
